timestamp,p,T,Tpot,rh,VPact,sh,H2OC,rho,wv,wd,rain,raining
10/12/20 6:30,980.89,2.19,276.86,100,7.15,4.55,7.29,1237.61,0.27,70.92,0.1,600
10/12/20 6:40,980.86,2.03,276.71,100,7.08,4.5,7.21,1238.3,0.55,40.07,0,600
10/12/20 6:50,980.84,1.88,276.56,100,7,4.45,7.14,1238.99,0.49,25.52,0,510
10/12/20 7:00,980.92,1.87,276.54,100,6.99,4.44,7.13,1239.18,0.54,256.6,0,350
10/12/20 7:10,980.96,1.81,276.47,100,6.96,4.43,7.1,1239.52,0.74,237.6,0,0
10/12/20 7:20,980.86,1.87,276.54,100,6.99,4.45,7.13,1239.08,0.48,213.3,0,0
10/12/20 7:30,980.91,2,276.67,100,7.06,4.49,7.2,1238.52,0.52,328.8,0,0
10/12/20 7:40,980.97,1.95,276.61,100,7.03,4.47,7.17,1238.86,0.56,0.32,0,0
10/12/20 7:50,980.99,1.97,276.63,100,7.04,4.48,7.18,1238.78,0.3,342.3,0.1,0
10/12/20 8:00,981.01,1.94,276.6,100,7.03,4.47,7.17,1238.93,0.67,224.3,0,0
10/12/20 8:10,981.03,1.94,276.6,100,7.03,4.47,7.16,1238.96,0.47,294.9,0,0
10/12/20 8:20,981.04,1.94,276.6,100,7.03,4.47,7.16,1238.99,0.88,348,0,0
10/12/20 8:30,981.08,1.94,276.6,100,7.03,4.47,7.16,1239.03,1.01,343,0,0
10/12/20 8:40,981.14,1.92,276.57,100,7.02,4.46,7.15,1239.21,0.85,350.7,0,0
10/12/20 8:50,981.16,1.99,276.64,100,7.05,4.48,7.19,1238.88,0.52,17.55,0,0
10/12/20 9:00,981.13,2.08,276.73,100,7.1,4.51,7.23,1238.44,0.67,259.5,0,0
10/12/20 9:10,981.09,1.98,276.64,100,7.05,4.48,7.18,1238.86,0.9,263.2,0,0
10/12/20 9:20,981.06,2.09,276.74,100,7.1,4.51,7.24,1238.31,1.25,307.3,0,0
10/12/20 9:30,980.99,2.07,276.73,100,7.09,4.51,7.23,1238.31,0.68,351.8,0,0
10/12/20 9:40,981.03,2.03,276.69,100,7.07,4.5,7.21,1238.55,0.62,7.51,0,0
10/12/20 9:50,981.17,2.07,276.72,100,7.09,4.51,7.23,1238.54,0.76,30.34,0,0
10/12/20 10:00,981.16,2.05,276.7,100,7.08,4.5,7.22,1238.6,0.9,31.02,0,0
10/12/20 10:10,981.13,2.05,276.7,100,7.08,4.5,7.22,1238.56,1.01,359.1,0,0
10/12/20 10:20,981.03,2.12,276.78,100,7.12,4.52,7.25,1238.13,0.89,3.31,0,0
10/12/20 10:30,980.95,2.12,276.79,100,7.12,4.53,7.26,1238.02,0.94,354.6,0,0
10/12/20 10:40,980.87,2.24,276.91,100,7.18,4.57,7.32,1237.35,0.66,339.8,0,0
10/12/20 10:50,980.85,2.41,277.09,100,7.27,4.62,7.41,1236.51,0.36,315.5,0,0
10/12/20 11:00,980.8,2.52,277.21,100,7.33,4.66,7.47,1235.91,0.56,216.8,0,0
10/12/20 11:10,980.79,2.46,277.14,100,7.29,4.64,7.43,1236.22,0.65,233.4,0,0
10/12/20 11:20,980.72,2.42,277.11,100,7.27,4.63,7.42,1236.29,0.65,217.5,0,0
10/12/20 11:30,980.67,2.48,277.18,100,7.31,4.65,7.45,1235.94,0.61,287.1,0,0
10/12/20 11:40,980.61,2.48,277.18,100,7.31,4.65,7.45,1235.86,1.06,30.07,0,0
10/12/20 11:50,980.53,2.41,277.12,100,7.27,4.62,7.41,1236.09,0.55,37.09,0,0
10/12/20 12:00,980.39,2.47,277.19,100,7.3,4.65,7.45,1235.63,0.8,25.34,0,0
10/12/20 12:10,980.26,2.51,277.24,100,7.32,4.66,7.47,1235.29,1.31,63.3,0,0
10/12/20 12:20,980.17,2.45,277.18,100,7.29,4.64,7.44,1235.47,1.08,59.27,0,0
10/12/20 12:30,980.12,2.51,277.25,100,7.32,4.66,7.47,1235.12,1.22,50.16,0,0
10/12/20 12:40,980.05,2.52,277.26,100,7.32,4.66,7.47,1234.99,1.69,42.09,0,0
10/12/20 12:50,980.02,2.45,277.2,100,7.29,4.64,7.44,1235.26,1.94,41.7,0,0
10/12/20 13:00,980.01,2.29,277.04,100,7.21,4.59,7.36,1236,2.13,41.23,0,0
10/12/20 13:10,980.03,2.24,276.98,100,7.18,4.57,7.33,1236.29,2.12,43.26,0,0
10/12/20 13:20,979.94,2.17,276.92,100,7.14,4.55,7.29,1236.5,1.84,39.35,0,0
10/12/20 13:30,979.97,2.17,276.92,100,7.14,4.55,7.29,1236.54,1.94,51.07,0,0
10/12/20 13:40,979.99,2.06,276.81,100,7.09,4.51,7.23,1237.08,2.98,47.29,0,0
10/12/20 13:50,980.02,1.95,276.69,100,7.03,4.48,7.18,1237.64,2.65,44.06,0,0
10/12/20 14:00,980.06,1.98,276.72,100,7.05,4.49,7.19,1237.54,1.94,39.8,0,0
10/12/20 14:10,980.07,1.99,276.73,100,7.05,4.49,7.2,1237.5,2.02,34.85,0,0
10/12/20 14:20,980.02,2.03,276.77,100,7.07,4.5,7.22,1237.28,1.71,17.42,0,0
10/12/20 14:30,980.05,2.04,276.78,100,7.08,4.51,7.22,1237.24,1.85,21.57,0,0
10/12/20 14:40,980.13,2.05,276.78,100,7.08,4.51,7.22,1237.33,1.63,25.2,0,0
10/12/20 14:50,980.14,2.08,276.81,100,7.1,4.52,7.24,1237.18,1.97,42.14,0,0
10/12/20 15:00,980.17,2.01,276.74,100,7.06,4.5,7.21,1237.53,2.55,46,0,0
10/12/20 15:10,980.25,1.98,276.71,100,7.05,4.49,7.19,1237.77,1.97,38.62,0,0
10/12/20 15:20,980.28,2,276.72,100,7.06,4.49,7.2,1237.75,2.12,41.27,0,0
10/12/20 15:30,980.34,2.03,276.74,100,7.07,4.5,7.21,1237.68,1.21,30.63,0,0
10/12/20 15:40,980.39,2.06,276.77,100,7.09,4.51,7.23,1237.59,1.28,45.82,0,0
10/12/20 15:50,980.4,2.1,276.81,100,7.11,4.52,7.25,1237.43,0.94,39.07,0,0
10/12/20 16:00,980.43,2.05,276.76,100,7.08,4.51,7.23,1237.68,1.41,43.38,0,0
10/12/20 16:10,980.45,2.04,276.75,100,7.08,4.5,7.22,1237.76,1.33,38.64,0,0
10/12/20 16:20,980.42,2,276.71,100,7.06,4.49,7.2,1237.92,1.59,40.91,0,0
10/12/20 16:30,980.42,2,276.71,100,7.06,4.49,7.2,1237.92,1.68,42.92,0,0
10/12/20 16:40,980.5,1.95,276.65,100,7.03,4.47,7.17,1238.25,2.24,45.81,0,0
10/12/20 16:50,980.51,1.92,276.62,100,7.02,4.46,7.16,1238.39,2.55,49.51,0,0
10/12/20 17:00,980.45,1.87,276.58,100,6.99,4.45,7.13,1238.57,2.94,51.55,0,0
10/12/20 17:10,980.43,1.83,276.54,100,6.97,4.43,7.11,1238.74,2.37,44.63,0,0
10/12/20 17:20,980.49,1.81,276.51,100,6.96,4.43,7.1,1238.92,2.29,47.08,0,0
10/12/20 17:30,980.53,1.77,276.47,100,6.94,4.42,7.08,1239.14,2,40.17,0,0
10/12/20 17:40,980.47,1.8,276.5,100,6.96,4.43,7.1,1238.92,1.86,44.35,0,0
10/12/20 17:50,980.53,1.72,276.42,100,6.92,4.4,7.05,1239.39,2.37,41.57,0,0
10/12/20 18:00,980.51,1.71,276.41,100,6.91,4.4,7.05,1239.42,1.84,31.02,0,0
10/12/20 18:10,980.57,1.72,276.42,100,6.92,4.4,7.06,1239.41,1.65,33.23,0,0
10/12/20 18:20,980.57,1.75,276.45,100,6.93,4.41,7.07,1239.28,1.24,21.76,0,0
10/12/20 18:30,980.54,1.75,276.45,100,6.93,4.41,7.07,1239.25,1.37,26.39,0,0
10/12/20 18:40,980.52,1.76,276.46,100,6.94,4.41,7.07,1239.19,1.33,25.29,0,0
10/12/20 18:50,980.53,1.75,276.45,100,6.93,4.41,7.07,1239.23,1.88,42.21,0,0
10/12/20 19:00,980.55,1.67,276.37,100,6.9,4.39,7.03,1239.62,1.89,40.81,0,0
10/12/20 19:10,980.58,1.65,276.34,100,6.88,4.38,7.02,1239.78,1.73,37.72,0,0
10/12/20 19:20,980.62,1.64,276.33,100,6.88,4.37,7.01,1239.88,1.18,23.66,0,0
10/12/20 19:30,980.64,1.67,276.36,100,6.89,4.38,7.03,1239.77,1.16,24.13,0,0
10/12/20 19:40,980.61,1.69,276.38,100,6.9,4.39,7.04,1239.62,0.97,26.36,0,0
10/12/20 19:50,980.58,1.71,276.4,100,6.91,4.4,7.05,1239.5,0.72,3.34,0,0
10/12/20 20:00,980.6,1.73,276.42,100,6.92,4.4,7.06,1239.42,0.8,17.66,0,0
10/12/20 20:10,980.56,1.7,276.4,100,6.91,4.39,7.04,1239.51,0.87,27.91,0,0
10/12/20 20:20,980.51,1.72,276.42,100,6.92,4.4,7.06,1239.35,0.77,14.32,0,0
10/12/20 20:30,980.52,1.79,276.49,100,6.95,4.42,7.09,1239.05,0.47,293.2,0,0
10/12/20 20:40,980.54,1.89,276.59,100,7,4.45,7.14,1238.6,0.53,239.7,0,0
10/12/20 20:50,980.54,1.89,276.59,100,7,4.46,7.14,1238.57,0.67,181,0,0
10/12/20 21:00,980.51,1.94,276.64,100,7.03,4.47,7.17,1238.32,0.7,224.5,0,0
10/12/20 21:10,980.52,1.95,276.65,100,7.03,4.47,7.17,1238.26,0.75,197.7,0,0
10/12/20 21:20,980.47,2.01,276.72,100,7.07,4.49,7.21,1237.9,0.52,187.3,0,0
10/12/20 21:30,980.33,2.02,276.73,100,7.07,4.5,7.21,1237.72,0.93,203.7,0,0
10/12/20 21:40,980.33,2,276.72,100,7.06,4.49,7.2,1237.8,0.94,191.1,0,0
10/12/20 21:50,980.31,2.05,276.77,100,7.08,4.51,7.23,1237.52,1.2,181,0,0
10/12/20 22:00,980.29,2.03,276.75,100,7.07,4.5,7.22,1237.6,1.15,190.6,0,0
10/12/20 22:10,980.28,2.08,276.8,100,7.1,4.52,7.24,1237.37,1.07,186.2,0,0
10/12/20 22:20,980.22,2.06,276.79,100,7.09,4.51,7.23,1237.37,1.18,188.7,0,0
10/12/20 22:30,980.2,2.06,276.79,100,7.09,4.51,7.23,1237.36,1.4,182.1,0,0
10/12/20 22:40,980.22,2.06,276.79,100,7.09,4.51,7.23,1237.37,0.93,185,0,0
10/12/20 22:50,980.2,2.1,276.83,100,7.11,4.52,7.25,1237.16,0.91,188.3,0,0
10/12/20 23:00,980.26,2.08,276.81,100,7.1,4.52,7.24,1237.31,1.18,188.3,0,0
10/12/20 23:10,980.28,2.08,276.8,100,7.1,4.52,7.24,1237.37,1.03,202.4,0,0
10/12/20 23:20,980.25,2.07,276.8,100,7.1,4.51,7.24,1237.35,1.06,203.6,0,0
10/12/20 23:30,980.27,2.14,276.86,100,7.13,4.54,7.27,1237.05,1.18,189.9,0,0
10/12/20 23:40,980.23,2.15,276.88,100,7.13,4.54,7.28,1236.96,1.23,182.2,0,0
10/12/20 23:50,980.16,2.15,276.89,100,7.14,4.54,7.28,1236.85,1.34,186.1,0,0
11/12/20 0:00,980.11,2.16,276.89,100,7.14,4.54,7.28,1236.78,1.24,180.3,0,0
11/12/20 0:10,980,2.19,276.93,100,7.15,4.55,7.3,1236.49,0.96,184.4,0,0
11/12/20 0:20,979.84,2.19,276.95,100,7.16,4.56,7.3,1236.26,1.04,186.6,0,0
11/12/20 0:30,979.73,2.18,276.95,100,7.15,4.55,7.3,1236.18,1.15,184.3,0,0
11/12/20 0:40,979.66,2.19,276.96,100,7.15,4.55,7.3,1236.05,1.17,177.5,0,0
11/12/20 0:50,979.5,2.24,277.03,100,7.18,4.57,7.33,1235.6,1,169.7,0,0
11/12/20 1:00,979.48,2.23,277.02,100,7.17,4.57,7.32,1235.64,1.57,182.5,0,0
11/12/20 1:10,979.45,2.17,276.96,100,7.15,4.55,7.3,1235.86,1.76,177.8,0,0
11/12/20 1:20,979.45,2.19,276.98,100,7.15,4.56,7.3,1235.79,1.23,187,0,0
11/12/20 1:30,979.35,2.18,276.98,100,7.15,4.55,7.3,1235.71,1.57,171.4,0,0
11/12/20 1:40,979.34,2.2,277,100,7.16,4.56,7.31,1235.6,1.08,178.7,0,0
11/12/20 1:50,979.34,2.21,277.01,100,7.17,4.56,7.32,1235.54,1.4,163.3,0,0
11/12/20 2:00,979.33,2.21,277.01,100,7.16,4.56,7.31,1235.55,1.3,188.3,0,0
11/12/20 2:10,979.36,2.22,277.02,100,7.17,4.57,7.32,1235.51,1.08,159.4,0,0
11/12/20 2:20,979.37,2.2,276.99,100,7.16,4.56,7.31,1235.64,0.88,158.4,0,0
11/12/20 2:30,979.32,2.28,277.08,100,7.2,4.59,7.35,1235.21,0.67,156.6,0,0
11/12/20 2:40,979.21,2.21,277.02,100,7.17,4.57,7.32,1235.36,0.86,174.5,0,0
11/12/20 2:50,979.08,2.2,277.02,100,7.16,4.56,7.31,1235.28,0.96,150.1,0,0
11/12/20 3:00,979.06,2.23,277.05,100,7.17,4.57,7.33,1235.12,0.67,196.9,0,0
11/12/20 3:10,978.93,2.17,277,100,7.15,4.55,7.3,1235.21,0.46,252.5,0,0
11/12/20 3:20,978.72,2.19,277.04,100,7.16,4.56,7.31,1234.84,0.58,26.87,0,0
11/12/20 3:30,978.59,2.17,277.03,100,7.14,4.55,7.3,1234.81,0.51,34.12,0,0
11/12/20 3:40,978.49,2.21,277.07,100,7.16,4.57,7.32,1234.48,0.35,206.7,0,0
11/12/20 3:50,978.42,2.18,277.06,100,7.15,4.56,7.31,1234.51,0.53,208.7,0,0
11/12/20 4:00,978.29,2.13,277.01,100,7.12,4.54,7.28,1234.6,0.59,208.1,0,0
11/12/20 4:10,978.19,2.1,276.99,100,7.11,4.53,7.27,1234.6,0.59,179.6,0,0
11/12/20 4:20,978.07,2.08,276.98,100,7.1,4.53,7.26,1234.54,0.84,192.7,0,0
11/12/20 4:30,977.85,2.08,277,100,7.1,4.53,7.26,1234.27,1.13,149.5,0,0
11/12/20 4:40,977.69,2.07,277,100,7.09,4.53,7.26,1234.12,1.53,182.8,0,0
11/12/20 4:50,977.63,2.03,276.96,100,7.07,4.51,7.23,1234.26,1.51,188.7,0,0
11/12/20 5:00,977.56,2.01,276.95,100,7.06,4.51,7.23,1234.23,1.87,179.2,0,0
11/12/20 5:10,977.38,2.04,277,100,7.08,4.52,7.24,1233.85,1.72,180.5,0,0
11/12/20 5:20,977.33,2,276.96,100,7.06,4.5,7.22,1234.02,1.61,194.5,0,0
11/12/20 5:30,977.25,1.97,276.94,100,7.04,4.5,7.21,1234.02,1.77,195.4,0,0
11/12/20 5:40,977.16,2.06,277.03,100,7.09,4.52,7.25,1233.51,1.3,193,0,0
11/12/20 5:50,977.12,2.05,277.03,100,7.08,4.52,7.25,1233.5,1.98,204.9,0,0
11/12/20 6:00,976.95,2.15,277.14,100,7.13,4.55,7.3,1232.82,1.58,187.3,0,0
11/12/20 6:10,976.94,2.23,277.23,100,7.18,4.58,7.35,1232.41,1.23,190.4,0,0
11/12/20 6:20,976.86,2.19,277.19,100,7.15,4.57,7.32,1232.52,1.65,195.3,0,0
11/12/20 6:30,976.76,2.25,277.26,100,7.19,4.59,7.36,1232.07,1.77,185.5,0,0
11/12/20 6:40,976.72,2.26,277.27,100,7.19,4.59,7.36,1232,1.86,189.2,0,0
11/12/20 6:50,976.58,2.24,277.26,100,7.18,4.59,7.35,1231.92,1.67,190,0,0
11/12/20 7:00,976.5,2.24,277.27,100,7.18,4.59,7.35,1231.83,1.74,191.3,0,0
11/12/20 7:10,976.39,2.22,277.26,100,7.17,4.58,7.34,1231.77,1.63,191.3,0,0
11/12/20 7:20,976.29,2.25,277.3,100,7.19,4.59,7.36,1231.49,2.17,187.7,0,0
11/12/20 7:30,976.25,2.22,277.27,100,7.17,4.58,7.35,1231.57,2.24,196.1,0,0
11/12/20 7:40,976.28,2.22,277.27,99.6,7.14,4.56,7.31,1231.65,2,204.3,0,0
11/12/20 7:50,976.33,2.25,277.3,99.1,7.12,4.55,7.29,1231.57,1.49,200,0,0
11/12/20 8:00,976.39,2.27,277.31,98.7,7.1,4.54,7.27,1231.57,1.65,206.5,0,0
11/12/20 8:10,976.39,2.27,277.31,98.5,7.09,4.53,7.26,1231.58,1.87,200.7,0,0
11/12/20 8:20,976.49,2.33,277.36,98.6,7.13,4.55,7.3,1231.42,1.65,193.9,0,0
11/12/20 8:30,976.43,2.35,277.38,98.4,7.12,4.55,7.29,1231.27,1.23,192.1,0,0
11/12/20 8:40,976.38,2.38,277.42,98.3,7.13,4.55,7.3,1231.06,1.22,184.8,0,0
11/12/20 8:50,976.28,2.38,277.43,98.3,7.13,4.56,7.3,1230.92,1.32,194.6,0,0
11/12/20 9:00,976.15,2.32,277.38,98.7,7.13,4.56,7.3,1231.02,1.62,192.9,0,0
11/12/20 9:10,975.97,2.31,277.39,98.1,7.08,4.53,7.26,1230.86,2.18,189.1,0,0
11/12/20 9:20,975.87,2.36,277.44,98.2,7.11,4.55,7.29,1230.51,1.46,192.1,0,0
11/12/20 9:30,975.88,2.34,277.42,97.3,7.04,4.5,7.21,1230.65,1.85,204.3,0,0
11/12/20 9:40,975.79,2.38,277.47,95,6.89,4.4,7.06,1230.44,3,202.5,0,0
11/12/20 9:50,975.78,2.54,277.63,93.9,6.89,4.4,7.06,1229.71,2.45,179.4,0,0
11/12/20 10:00,975.74,2.58,277.67,93.4,6.87,4.39,7.04,1229.5,3.08,178.9,0,0
11/12/20 10:10,975.6,2.58,277.68,91,6.69,4.28,6.86,1229.39,3.31,183.6,0,0
11/12/20 10:20,975.5,2.57,277.68,90.8,6.67,4.27,6.84,1229.34,3.25,174,0,0
11/12/20 10:30,975.37,2.51,277.63,90.7,6.64,4.25,6.81,1229.43,3.75,182.3,0,0
11/12/20 10:40,975.31,2.47,277.6,92,6.72,4.3,6.89,1229.48,2.13,189.8,0,0
11/12/20 10:50,975.27,2.49,277.62,93,6.8,4.35,6.97,1229.32,2.37,177.6,0,0
11/12/20 11:00,975.17,2.51,277.64,92.5,6.77,4.33,6.94,1229.14,2.82,178.3,0,0
11/12/20 11:10,975.02,2.52,277.67,91.4,6.69,4.28,6.87,1228.94,3.4,178.9,0,0
11/12/20 11:20,974.89,2.51,277.68,91.2,6.68,4.27,6.85,1228.8,3.2,183.5,0,0
11/12/20 11:30,974.73,2.47,277.64,90.8,6.63,4.24,6.8,1228.82,3.28,179.7,0,0
11/12/20 11:40,974.59,2.5,277.69,89.4,6.54,4.19,6.71,1228.53,3.56,179.1,0,0
11/12/20 11:50,974.42,2.48,277.68,88.6,6.47,4.14,6.64,1228.45,3.85,177.4,0,0
11/12/20 12:00,974.25,2.5,277.71,88.2,6.45,4.13,6.62,1228.17,4.19,172.1,0,0
11/12/20 12:10,974.09,2.49,277.72,88.2,6.45,4.13,6.62,1227.98,4.02,173.2,0,0
11/12/20 12:20,973.98,2.52,277.75,88.7,6.5,4.16,6.67,1227.72,3.35,171.4,0,0
11/12/20 12:30,973.93,2.51,277.75,88.9,6.51,4.17,6.68,1227.67,2.99,170.4,0,0
11/12/20 12:40,973.99,2.5,277.73,88.7,6.49,4.15,6.66,1227.83,3.29,178.1,0,0
11/12/20 12:50,973.94,2.48,277.72,88.7,6.48,4.15,6.65,1227.84,3,186.3,0,0
11/12/20 13:00,973.87,2.48,277.72,87.9,6.42,4.11,6.59,1227.78,3.66,187.2,0,0
11/12/20 13:10,973.8,2.52,277.77,85.9,6.29,4.03,6.46,1227.57,4.73,180.7,0,0
11/12/20 13:20,973.72,2.56,277.82,85,6.25,4,6.41,1227.3,4.97,178.8,0,0
11/12/20 13:30,973.59,2.59,277.86,84.9,6.25,4,6.42,1227.01,4.34,176.1,0,0
11/12/20 13:40,973.58,2.62,277.89,84.7,6.25,4,6.42,1226.86,4.6,178.4,0,0
11/12/20 13:50,973.53,2.7,277.97,84.4,6.26,4.01,6.43,1226.44,4.09,171.2,0,0
11/12/20 14:00,973.4,2.76,278.05,84.2,6.28,4.02,6.45,1226,4.21,176.6,0,0
11/12/20 14:10,973.33,2.81,278.1,84.1,6.29,4.03,6.46,1225.71,3.76,180.1,0,0
11/12/20 14:20,973.25,2.85,278.15,83.8,6.29,4.03,6.46,1225.4,4,180.4,0,0
11/12/20 14:30,973.21,2.83,278.13,83.4,6.25,4,6.42,1225.49,4.06,181.1,0,0
11/12/20 14:40,973.06,2.84,278.15,83,6.22,3.99,6.39,1225.25,4.37,184.3,0,0
11/12/20 14:50,972.94,2.87,278.19,83.5,6.27,4.02,6.45,1224.95,3.83,175.3,0,0
11/12/20 15:00,972.84,2.88,278.22,83.5,6.28,4.02,6.45,1224.75,4.39,175.2,0,0
11/12/20 15:10,972.77,2.89,278.22,83.9,6.31,4.04,6.49,1224.64,3.8,178.3,0,0
11/12/20 15:20,972.76,2.88,278.22,84.2,6.33,4.06,6.51,1224.63,3.65,178,0,0
11/12/20 15:30,972.77,2.83,278.16,82.9,6.21,3.98,6.38,1224.95,4.2,198.5,0,0
11/12/20 15:40,972.77,2.79,278.13,82.9,6.19,3.97,6.36,1225.13,3.85,188.2,0,0
11/12/20 15:50,972.74,2.77,278.1,82.7,6.17,3.95,6.34,1225.21,3.73,182.5,0,0
11/12/20 16:00,972.7,2.76,278.1,82.1,6.12,3.92,6.29,1225.22,4.28,183.2,0,0
11/12/20 16:10,972.69,2.7,278.04,82.5,6.12,3.92,6.29,1225.47,3.4,188.5,0,0
11/12/20 16:20,972.66,2.66,278,82.8,6.12,3.93,6.3,1225.61,3.47,185.1,0,0
11/12/20 16:30,972.61,2.62,277.97,83.1,6.13,3.93,6.3,1225.72,2.63,189.9,0,0
11/12/20 16:40,972.51,2.58,277.94,83.2,6.12,3.92,6.3,1225.75,2.52,186,0,0
11/12/20 16:50,972.4,2.48,277.85,83.3,6.09,3.9,6.26,1226.07,3.42,197.1,0,0
11/12/20 17:00,972.23,2.43,277.8,83.9,6.11,3.92,6.28,1226.1,2.76,179,0,0
11/12/20 17:10,972.16,2.38,277.77,84.3,6.12,3.92,6.29,1226.19,2.35,175.7,0,0
11/12/20 17:20,972.08,2.33,277.72,84.8,6.13,3.93,6.31,1226.3,2.32,176.1,0,0
11/12/20 17:30,972.1,2.29,277.68,85.2,6.14,3.94,6.32,1226.52,2.07,185,0,0
11/12/20 17:40,972.14,2.15,277.54,85.3,6.09,3.9,6.26,1227.21,1.62,214.6,0,0
11/12/20 17:50,972.18,2.11,277.49,84.9,6.04,3.87,6.21,1227.46,2.54,191.7,0,0
11/12/20 18:00,972.13,2.13,277.51,85,6.05,3.88,6.23,1227.33,2.04,188.7,0,0
11/12/20 18:10,972.04,2.12,277.51,85.2,6.07,3.89,6.24,1227.24,2.36,165.6,0,0
11/12/20 18:20,971.95,2.04,277.44,86.4,6.12,3.92,6.29,1227.45,2.44,165.6,0,0
11/12/20 18:30,971.85,1.96,277.37,86.7,6.1,3.92,6.28,1227.68,2.64,166.5,0,0
11/12/20 18:40,971.73,1.83,277.24,87.9,6.13,3.93,6.31,1228.12,3.08,161.5,0,0
11/12/20 18:50,971.72,1.71,277.12,88.5,6.12,3.92,6.3,1228.65,2.49,167.5,0,0
11/12/20 19:00,971.66,1.68,277.1,89,6.14,3.94,6.32,1228.68,1.84,169.4,0,0
11/12/20 19:10,971.58,1.62,277.04,89.2,6.13,3.93,6.3,1228.87,2.59,174.6,0,0
11/12/20 19:20,971.58,1.55,276.97,89.7,6.13,3.93,6.31,1229.17,3.12,161.8,0,0
11/12/20 19:30,971.7,1.54,276.95,89.1,6.08,3.9,6.26,1229.4,2.67,150.4,0,0
11/12/20 19:40,971.67,1.53,276.95,89.5,6.11,3.92,6.28,1229.39,2.3,152.9,0,0
11/12/20 19:50,971.63,1.43,276.85,90.5,6.13,3.93,6.31,1229.78,2.56,165.7,0,0
11/12/20 20:00,971.64,1.33,276.75,91.1,6.13,3.93,6.31,1230.22,1.97,165,0,0
11/12/20 20:10,971.63,1.24,276.66,91.5,6.12,3.92,6.3,1230.61,2,162.6,0,0
11/12/20 20:20,971.6,1.22,276.64,91.5,6.1,3.92,6.28,1230.7,2.13,181,0,0
11/12/20 20:30,971.57,1.15,276.57,91.8,6.1,3.91,6.27,1230.96,2.13,195.4,0,0
11/12/20 20:40,971.51,1.12,276.54,92.1,6.1,3.91,6.28,1231.05,1.79,168.8,0,0
11/12/20 20:50,971.5,1.09,276.52,92.2,6.09,3.91,6.27,1231.16,1.86,193.3,0,0
11/12/20 21:00,971.5,0.94,276.37,92.6,6.06,3.89,6.23,1231.83,2.27,211.5,0,0
11/12/20 21:10,971.42,0.94,276.37,92.6,6.06,3.89,6.23,1231.73,2.5,193.8,0,0
11/12/20 21:20,971.34,1.04,276.48,92.1,6.07,3.89,6.25,1231.17,2.54,189.1,0,0
11/12/20 21:30,971.34,1.02,276.46,92.1,6.06,3.89,6.24,1231.28,2.32,195.8,0,0
11/12/20 21:40,971.44,0.89,276.32,92.8,6.05,3.88,6.23,1231.97,1.91,194.3,0,0
11/12/20 21:50,971.48,0.75,276.17,93.5,6.03,3.87,6.21,1232.7,2.34,191.3,0,0
11/12/20 22:00,971.43,0.66,276.09,94,6.02,3.87,6.2,1233.02,2.16,201,0,0
11/12/20 22:10,971.42,0.48,275.91,95.2,6.02,3.86,6.2,1233.83,2.4,200.2,0,0
11/12/20 22:20,971.42,0.42,275.85,95.4,6.01,3.86,6.19,1234.09,2.11,197.9,0,0
11/12/20 22:30,971.43,0.49,275.92,95.2,6.03,3.87,6.2,1233.77,2.05,204.6,0,0
11/12/20 22:40,971.4,0.64,276.07,94.8,6.06,3.89,6.24,1233.07,1.94,202.2,0,0
11/12/20 22:50,971.39,0.9,276.33,93.4,6.09,3.91,6.27,1231.89,1.95,198.2,0,0
11/12/20 23:00,971.44,0.78,276.21,94.3,6.1,3.91,6.27,1232.47,1.89,188,0,0
11/12/20 23:10,971.42,0.82,276.26,94,6.1,3.91,6.28,1232.24,1.98,196,0,0
11/12/20 23:20,971.39,0.89,276.33,94,6.13,3.93,6.31,1231.89,1.69,192.6,0,0
11/12/20 23:30,971.39,0.96,276.39,93.9,6.15,3.95,6.33,1231.57,1.95,201.7,0,0
11/12/20 23:40,971.4,1.09,276.53,93.3,6.17,3.96,6.35,1230.97,2.85,199.3,0,0
11/12/20 23:50,971.34,1.29,276.73,92.6,6.21,3.99,6.39,1230,2.44,195.6,0,0
12/12/20 0:00,971.29,1.32,276.77,92.6,6.22,4,6.41,1229.78,2.31,191.1,0,0
12/12/20 0:10,971.25,1.31,276.76,92.9,6.24,4.01,6.42,1229.78,1.85,193.3,0,0
12/12/20 0:20,971.24,1.28,276.73,93.1,6.24,4.01,6.42,1229.9,1.82,188,0,0
12/12/20 0:30,971.21,1.28,276.73,92.8,6.22,3.99,6.4,1229.89,2.39,193.7,0,0
12/12/20 0:40,971.14,1.25,276.71,93.1,6.23,4,6.41,1229.91,2.19,177.9,0,0
12/12/20 0:50,971.09,1.22,276.68,92.8,6.19,3.98,6.38,1230,2.52,175.7,0,0
12/12/20 1:00,971.03,1.16,276.63,92.8,6.17,3.96,6.35,1230.2,2.78,177,0,0
12/12/20 1:10,971.01,1.19,276.66,92.4,6.15,3.95,6.34,1230.05,2.72,180.2,0,0
12/12/20 1:20,970.98,1.26,276.73,91.8,6.14,3.94,6.33,1229.71,2.5,182.7,0,0
12/12/20 1:30,970.95,1.3,276.77,91.4,6.13,3.94,6.32,1229.5,2.6,186.4,0,0
12/12/20 1:40,970.93,1.4,276.87,90.7,6.13,3.94,6.31,1229.03,2.82,185.5,0,0
12/12/20 1:50,970.91,1.48,276.96,90.2,6.13,3.94,6.32,1228.62,3.29,179.6,0,0
